Pipeline1,Pipeline2,Pipeline3,Pipeline4,Machine1-Idle,Machine2-Idle,Machine3-Idle,Total
282.2715439796448,58.15383243560791,63.19559049606323,268.41949701309204,7.8717933654784815,81.62179336547851,12.171793365478436,282.2717933654785
282.15904808044434,58.219581842422485,63.25517153739929,268.35831117630005,68.25920710563659,18.359207105636585,14.709207105636551,282.1592071056366
282.080203294754,58.11935114860535,63.13101673126221,268.44121861457825,18.28036684989928,81.43036684989929,1.3803668498992465,282.0803668498993
281.9305770397186,58.222654819488525,63.243428468704224,268.10297679901123,6.930864095687809,81.28086409568786,12.43086409568781,281.93086409568787
281.97385239601135,58.136032581329346,63.16804790496826,268.12082743644714,7.5741976261138575,80.72419762611389,12.474197626113835,281.9741976261139
282.06605315208435,58.109538555145264,63.123451232910156,268.0978329181671,12.866256999969437,14.016256999969414,74.16625699996948,282.0662569999695
282.1403498649597,58.19365620613098,63.240925312042236,268.3341567516327,7.740574932098355,80.89057493209839,12.640574932098332,282.1405749320984
282.05616092681885,58.198034048080444,63.211363792419434,268.41043996810913,14.606470394134476,7.056470394134465,79.35647039413453,282.0564703941345
282.26507687568665,58.15283250808716,63.185266733169556,268.25688767433167,12.16528549194328,7.865285491943325,81.61528549194335,282.26528549194336
282.2127902507782,58.14161205291748,63.18698477745056,268.5604853630066,7.2130579948424725,81.56305799484252,12.713057994842472,282.21305799484253
282.055184841156,58.19358253479004,63.229151487350464,268.374657869339,7.055438280105534,81.40543828010559,12.555438280105534,282.0554382801056
282.1222765445709,58.086158990859985,63.118370056152344,268.51712107658386,81.47256288528442,7.72256288528439,12.022562885284344,282.1225628852844
282.29941606521606,58.23468351364136,63.27100968360901,268.3003945350647,1.8996001243590968,84.99960012435915,14.849600124359085,282.29960012435913
282.1388623714447,58.16424036026001,63.2034330368042,268.39768266677856,7.73905811309811,80.88905811309814,12.639058113098088,282.13905811309814
282.06819343566895,58.18905019760132,63.224597692489624,268.34747099876404,81.41840324401855,7.068403244018498,12.568403244018498,282.06840324401855
282.115514755249,58.16891002655029,63.20343828201294,268.27527809143066,1.7157100200652735,81.4657100200653,18.015710020065285,282.1157100200653
282.2385723590851,58.21112823486328,63.24459409713745,268.21544194221497,18.438813400268543,81.58881340026855,1.5388134002685092,282.23881340026855
282.13518619537354,58.14399456977844,63.183818101882935,268.33230471611023,7.135516405105534,81.48551640510559,12.635516405105534,282.1355164051056
282.0769248008728,58.03542733192444,63.09144473075867,268.152494430542,68.17717061042785,14.027170610427788,18.877170610427868,282.07717061042786
282.18873620033264,58.1869375705719,63.22700309753418,268.2900393009186,80.93899345397949,7.788993453979458,12.688993453979435,282.1889934539795
282.09842920303345,58.19462490081787,63.23866677284241,268.3385627269745,73.59866404533386,12.898664045333817,14.648664045333817,282.09866404533386
282.2513253688812,58.218321561813354,63.23368740081787,268.4568817615509,7.251521825790348,79.55152182579042,14.80152182579036,282.2515218257904
282.21874475479126,58.211580991744995,63.25077724456787,268.4387881755829,7.218974351882878,81.56897435188293,12.718974351882878,282.21897435188293
282.26131439208984,58.10058093070984,63.13949632644653,268.2517342567444,19.061585950851452,81.01158595085144,1.561585950851395,282.26158595085144
282.17348885536194,58.11267352104187,63.15856695175171,268.33853673934937,7.773680782318081,80.92368078231812,12.673680782318058,282.1736807823181
282.2684326171875,58.184722900390625,63.220316648483276,268.3680090904236,81.018545627594,7.86854562759396,12.768545627593937,282.268545627594
282.1464807987213,58.06736922264099,63.1168475151062,268.3823170661926,80.89670658111572,7.7467065811156886,12.646706581115666,282.1467065811157
282.26094007492065,58.15534496307373,63.18288803100586,268.4644434452057,78.96129937171938,7.861299371719326,14.811299371719315,282.26129937171936
282.1018979549408,58.14188861846924,63.19776487350464,268.42175912857056,80.8522036075592,7.70220360755917,12.602203607559147,282.1022036075592
282.08091711997986,58.135799169540405,63.161126375198364,268.22339725494385,6.781178665161065,81.43117866516113,12.881178665161087,282.08117866516113
282.1527554988861,58.1383900642395,63.204641819000244,268.2537009716034,12.95288114547725,80.9028811454773,7.4528811454772494,282.1528811454773
281.94766640663147,58.01053261756897,63.04848575592041,268.2326419353485,7.547912931442227,80.69791293144226,12.447912931442204,281.94791293144226
282.3126425743103,58.19650721549988,63.23208212852478,268.32426142692566,18.51284761428832,68.41284761428832,14.862847614288285,282.31284761428833
282.25913858413696,58.159186124801636,63.19604301452637,268.4236726760864,7.859402751922573,81.00940275192261,12.75940275192255,282.2594027519226
282.0523519515991,58.20170879364014,63.23544907569885,268.259968996048,14.002555322647027,74.15255532264709,12.85255532264705,282.0525553226471
282.20832896232605,58.09901452064514,63.13461899757385,268.1105275154114,80.95863842964172,7.8086384296416895,12.708638429641667,282.2086384296417
282.1948323249817,58.17329263687134,63.19521880149841,268.4475996494293,1.7951329708099024,84.89513297080995,14.745132970809891,282.19513297080994
282.20104479789734,58.20205545425415,63.234503746032715,268.4659104347229,14.751281309127762,7.201281309127751,79.50128130912782,282.2012813091278
282.13745307922363,58.21067690849304,63.2462956905365,268.4433648586273,1.7376984119414942,80.88769841194153,18.63769841194153,282.1376984119415
282.05614590644836,58.19799780845642,63.23052430152893,268.4148368835449,12.856353330612137,80.80635333061218,7.356353330612137,282.0563533306122
282.1301290988922,58.04960012435913,63.06660771369934,268.40964579582214,81.48047456741332,7.130474567413273,12.630474567413273,282.13047456741333
282.15482544898987,58.1549174785614,63.19050049781799,268.3107056617737,18.355043840408314,81.50504384040832,1.4550438404082797,282.1550438404083
282.223534822464,58.203502893447876,63.22084045410156,268.3195102214813,1.8238893508910792,80.97388935089111,18.723889350891113,282.2238893508911
281.8936016559601,58.135276079177856,63.15531277656555,267.9982759952545,80.64369916915894,7.493699169158901,12.393699169158879,281.89369916915894
282.05309796333313,57.991830825805664,63.005204916000366,268.24540162086487,7.053404569625798,81.40340456962585,12.553404569625798,282.05340456962585
282.20853090286255,58.14743208885193,63.182865619659424,268.3606004714966,7.208788633346501,14.758788633346512,79.50878863334657,282.20878863334656
281.95790243148804,58.17031741142273,63.18237519264221,268.01783418655396,7.558118677139248,13.908118677139214,79.2581186771393,281.9581186771393
281.8249292373657,58.01195478439331,63.035980224609375,267.9165840148926,81.17517671585082,6.825176715850773,12.325176715850773,281.82517671585083
