Pipeline1,Pipeline2,Pipeline3,Pipeline4,Machine1-Idle,Machine2-Idle,Machine3-Idle,Total
253.44872665405273,288.2382535934448,329.34002661705017,515.5270230770111,56.77762413024902,309.12762413024905,435.527624130249,515.527624130249
